p21373,p21369,1.0
p16775,p16772,1.0
p16740,p16730,1.0
p12715,p12655,1.0
p260,p153,1.0
p19893,p20074,1.0
p7168,p7163,1.0
p22758,p22779,1.0
p26120,p26121,1.0
p19613,p19608,1.0
p24466,p24389,0.0
p11659,p11646,0.0
p31391,p31365,0.0
p24570,p24550,1.0
p12361,p12274,1.0
p3676,p3673,0.0
p11119,p11117,1.0
p387,p318,1.0
p8572,p8566,0.0
p8255,p8223,1.0
p23305,p23286,1.0
p9627,p9618,0.0
p12245,p12231,1.0
p15250,p15225,0.0
p256,p153,1.0
p696,p683,0.0
p20433,p20498,1.0
p1216,p1229,1.0
p7526,p7379,0.0
p12824,p12823,1.0
p3711,p3703,0.0
p30290,p30289,1.0
p19345,p19344,1.0
p17884,p17883,0.0
p20133,p20115,0.0
p28244,p28237,1.0
p12070,p12062,1.0
p28793,p28784,1.0
p20749,p20847,0.0
p31463,p31461,0.0
p27525,p27520,1.0
p24958,p24954,1.0
p1722,p1696,1.0
p15777,p15736,0.0
p19360,p19358,1.0
p12631,p12616,0.0
p27451,p27440,1.0
p22771,p22762,1.0
p29815,p29811,1.0
p25203,p25201,1.0
p8932,p8930,1.0
p4918,p4913,0.0
p21476,p21443,1.0
p1986,p1985,0.0
p392,p318,1.0
p14163,p14065,0.0
p7282,p7277,1.0
p18742,p18863,0.0
p10782,p10770,1.0
p29223,p29198,1.0
p16827,p16808,1.0
p18343,p18339,0.0
p14897,p14797,1.0
p24808,p24779,1.0
p15217,p15199,0.0
p20162,p20115,0.0
p18411,p18396,0.0
p15213,p15199,0.0
p5479,p5395,0.0
p4573,p4585,0.0
p5770,p5769,0.0
p3236,p3233,1.0
p17160,p17157,1.0
p13510,p13500,1.0
p21275,p21274,0.0
p586,p596,1.0
p22033,p22053,0.0
p26335,p26334,0.0
p126,p144,1.0
p12193,p12175,1.0
p18569,p18553,0.0
p18696,p18692,0.0
p28813,p28803,1.0
p4554,p4573,0.0
p21267,p21204,0.0
p7035,p7271,1.0
p15497,p15527,1.0
p24812,p24810,1.0
p31242,p31224,0.0
p24960,p24958,1.0
p8568,p8567,0.0
p1778,p1696,1.0
p29030,p29063,1.0
p11939,p11917,0.0
p11447,p11445,0.0
p9466,p9464,1.0
p3541,p3902,0.0
p21299,p21296,0.0
p21224,p21202,0.0
p14909,p14903,1.0
p32321,p32316,1.0
p2183,p2182,1.0
p12698,p12687,1.0
p15025,p15034,1.0
p18619,p18783,0.0
p6819,p6716,1.0
p25512,p25510,0.0
p16946,p16930,1.0
p15756,p15755,0.0
p4333,p4321,1.0
p18015,p18004,1.0
p2342,p2339,1.0
p1984,p2033,0.0
p25156,p25133,1.0
p25349,p25346,1.0
p11985,p12013,1.0
p22686,p22691,1.0
p4973,p4981,1.0
p27376,p27362,0.0
p3969,p3939,0.0
p18491,p18467,0.0
p20040,p19910,1.0
p13032,p13033,1.0
p4456,p4425,1.0
p14076,p14075,0.0
p25976,p25967,0.0
p5612,p5572,1.0
p11508,p11507,0.0
p32787,p32773,1.0
p7258,p7257,1.0
p11293,p11291,1.0
p3630,p3852,0.0
p14364,p14363,0.0
p24991,p24981,1.0
p32054,p32051,1.0
p20640,p20639,0.0
p8185,p8182,1.0
p24433,p24487,0.0
p4522,p4510,1.0
p12013,p12031,1.0
p13489,p13480,1.0
p28745,p28743,1.0
p16581,p16520,0.0
p18325,p18322,0.0
p3834,p3678,0.0
p18389,p18374,0.0
p12159,p12158,1.0
p5269,p5265,0.0
p23205,p23202,1.0
p15556,p15554,1.0
p5102,p5095,1.0
p13861,p13860,0.0
p14588,p14586,1.0
p25883,p25876,0.0
p5748,p5744,0.0
p17187,p17186,1.0
p16667,p16658,1.0
p10223,p10224,1.0
p32329,p32315,1.0
p8889,p8865,1.0
p2474,p2473,0.0
p2495,p2485,0.0
p23322,p23303,1.0
p745,p744,1.0
p10755,p10751,1.0
p21417,p21549,1.0
p30710,p30667,1.0
p29524,p29583,1.0
p16623,p17167,1.0
p235,p153,1.0
p18860,p18844,0.0
p17253,p17252,0.0
p6525,p6989,1.0
p1361,p1360,1.0
p3902,p3893,0.0
p8195,p8179,1.0
p5126,p5122,1.0
p3791,p3667,0.0
p14318,p14312,0.0
p29583,p29578,1.0
p21811,p21794,1.0
p29176,p29175,1.0
p2070,p2060,1.0
p12041,p12039,1.0
p24094,p24068,1.0
p11085,p11082,1.0
p8867,p8866,1.0
p7214,p7208,1.0
p25110,p25106,1.0
p5185,p5154,1.0
p23755,p23757,1.0
p29874,p29873,1.0
p3742,p3625,0.0
p1630,p1643,1.0
p1220,p1229,1.0
p12177,p12174,1.0
p25358,p25357,1.0
p4441,p4409,1.0
p23062,p23039,0.0
p23768,p23821,1.0
p25072,p25079,0.0
p20195,p20194,0.0
p4857,p4825,0.0
p3469,p3461,1.0
p29844,p29842,1.0
p30277,p30268,1.0
p2338,p2349,1.0
p24101,p24091,1.0
p20012,p20009,1.0
p26040,p26037,1.0
p13898,p13894,0.0
p28630,p28627,1.0
p29813,p29781,1.0
p976,p916,0.0
p8776,p8736,0.0
p18027,p18108,1.0
p6163,p6161,0.0
p16158,p16144,0.0
p8877,p8875,1.0
p1163,p1158,0.0
p22192,p22201,1.0
p5526,p5520,0.0
p24337,p24297,0.0
p23301,p23299,1.0
p12125,p12119,1.0
p24341,p24339,0.0
p31301,p31337,0.0
p4698,p4692,0.0
p9273,p9230,1.0
p14039,p14341,0.0
p2568,p2526,0.0
p2756,p2754,0.0
p15169,p15177,0.0
p3288,p3278,1.0
p1497,p1643,1.0
p31529,p31544,0.0
p401,p398,1.0
p6996,p6992,1.0
p25557,p25554,1.0
p16,p15,0.0
p12225,p12224,1.0
p26804,p26796,1.0
p2364,p2377,1.0
p7443,p7424,0.0
p6421,p6710,1.0
p21153,p21152,0.0
p21526,p21481,1.0
p25672,p25668,1.0
p3248,p3242,1.0
p4515,p4507,1.0
p591,p577,1.0
p399,p359,1.0
p15224,p15216,0.0
p23608,p23601,0.0
p12059,p12041,1.0
p32312,p32306,1.0
p15157,p15156,0.0
p11107,p11098,1.0
p26115,p26083,1.0
p30239,p30237,1.0
p20636,p20635,0.0
p16512,p16502,0.0
p10861,p10859,1.0
p10150,p10143,1.0
p26610,p26605,0.0
p12309,p12302,1.0
p17805,p17801,0.0
p20498,p20489,1.0
p14047,p14030,0.0
p5611,p5602,1.0
p15352,p15351,0.0
p11185,p11179,1.0
p11281,p11257,1.0
p12717,p12683,1.0
p25597,p25596,1.0
p9085,p9073,0.0
p6399,p6803,1.0
p24576,p24570,1.0
p17878,p17876,0.0
p27215,p27214,1.0
p23313,p23310,1.0
p3294,p3286,1.0
p8847,p8891,1.0
p17159,p16664,1.0
p2426,p2425,0.0
p8759,p8758,0.0
p15227,p15140,0.0
p10838,p10836,1.0
p5237,p5225,0.0
p28429,p28647,1.0
p6966,p6948,1.0
p22547,p22670,1.0
p23215,p23213,1.0
p13766,p13764,1.0
p6120,p6101,0.0
p30375,p30374,1.0
p21072,p21070,1.0
p6852,p6842,1.0
p8671,p8669,0.0
p25590,p25587,1.0
p28078,p28077,1.0
p30154,p30148,1.0
p28,p7,0.0
p15360,p15358,0.0
p6604,p6580,1.0
p11913,p11912,0.0
p7986,p8105,1.0
p26850,p26817,1.0
p27209,p27187,1.0
p3804,p3800,0.0
p635,p618,1.0
p17330,p17348,0.0
p30144,p30142,1.0
p29546,p29555,1.0
p21136,p21133,1.0
p11482,p11479,0.0
p22445,p22476,0.0
p6062,p6074,1.0
p16589,p16587,0.0
p32324,p32319,1.0
p30273,p30272,1.0
p29164,p29298,1.0
p12719,p12712,1.0
p13520,p13437,1.0
p30726,p30723,1.0
p23823,p23805,1.0
p6628,p6627,1.0
p29818,p29766,1.0
p12627,p12624,0.0
p23945,p23940,1.0
p1734,p1696,1.0
p14222,p14092,0.0
p10386,p10410,1.0
p14407,p14397,0.0
p25911,p25826,0.0
p29749,p29745,1.0
p12323,p12320,1.0
p4932,p4950,0.0
p25919,p25917,0.0
p11505,p11495,0.0
p27266,p27287,1.0
p16664,p16689,1.0
p25055,p25051,0.0
p25140,p25137,1.0
p963,p916,0.0
p20211,p20207,0.0
p23034,p23106,0.0
p6691,p6688,1.0
p28758,p28757,1.0
p26889,p26961,1.0
p25611,p25719,1.0
p1758,p1696,1.0
p10649,p10642,1.0
p29093,p29090,1.0
p26593,p26592,0.0
p30388,p30387,1.0
p10426,p10417,1.0
p26606,p26604,0.0
p23838,p23833,1.0
p529,p543,1.0
p12630,p12629,0.0
p10643,p10638,1.0
p345,p344,1.0
p27848,p27846,1.0
p12679,p12666,1.0
p20428,p20427,1.0
p10662,p11073,1.0
p32681,p32586,1.0
p8745,p8752,0.0
p28642,p28620,1.0
p23975,p23964,1.0
p13006,p13003,1.0
p1694,p1696,1.0
p8841,p8829,1.0
p24698,p24695,1.0
p25787,p25769,0.0
p13405,p13404,1.0
p45,p65,0.0
p6736,p6647,1.0
p16506,p16505,0.0
p7078,p7071,1.0
p215,p153,1.0
p6131,p6102,0.0
p10974,p10972,1.0
p18540,p18538,0.0
p7185,p7119,1.0
p8429,p8371,1.0
p13393,p13370,1.0
p4812,p4712,0.0
p22091,p22090,1.0
p12618,p12617,0.0
p24004,p24003,1.0
p1815,p1696,1.0
p2114,p2149,1.0
p31554,p31595,0.0
p16473,p16471,1.0
p20191,p20190,0.0
p23606,p23598,0.0
p30684,p30665,1.0
p364,p309,1.0
p28522,p28516,1.0
p30337,p30332,1.0
p18324,p18305,0.0
p16865,p16855,1.0
p1510,p1644,1.0
p8345,p8337,1.0
p32434,p32426,1.0
p27204,p27183,1.0
p17804,p17799,0.0
p19925,p19961,1.0
p12220,p12194,1.0
p11636,p11628,0.0
p10343,p10340,1.0
p12088,p12087,1.0
p11434,p11428,0.0
p21511,p21464,1.0
p26417,p26416,0.0
p31128,p31127,1.0
p18550,p18577,0.0
p24156,p24153,1.0
p10988,p10986,1.0
p10872,p10867,1.0
p29790,p29789,1.0
p16937,p16875,1.0
p23258,p23248,1.0
p18485,p18408,0.0
p19318,p19313,1.0
p13324,p13321,1.0
p6874,p6873,1.0
p9489,p9466,1.0
p10849,p10830,1.0
p6997,p6978,1.0
p23232,p23229,1.0
p8577,p8574,0.0
p6239,p6101,0.0
p24285,p24482,0.0
p9605,p9596,0.0
p31120,p31119,1.0
p10648,p10645,1.0
p512,p522,1.0
p5159,p5162,1.0
p24082,p24081,1.0
p29746,p29736,1.0
p16415,p16413,1.0
p1122,p1110,0.0
p24335,p24349,0.0
p17572,p17571,0.0
p19508,p19506,1.0
p12677,p12675,1.0
p28828,p28811,1.0
p396,p318,1.0
p9831,p9830,1.0
p24855,p24854,1.0
p28348,p28425,1.0
p27551,p27546,1.0
p5703,p5765,0.0
p16782,p16761,1.0
p15245,p15110,0.0
p25732,p25731,1.0
p6407,p6461,1.0
p26965,p26961,1.0
p342,p318,1.0
p10900,p10887,1.0
p11115,p11108,1.0
p20643,p20563,0.0
p11863,p11861,0.0
p28881,p28859,0.0
p28203,p28188,1.0
p32582,p32576,1.0
p732,p731,1.0
p32361,p32360,1.0
p5023,p5048,0.0
p12316,p12314,1.0
p30679,p30665,1.0
p10993,p10992,1.0
p3343,p3339,0.0
p2757,p2756,0.0
p21104,p21146,1.0
p25312,p25311,1.0
p1273,p1323,1.0
p5106,p5102,1.0
p32228,p32215,1.0
p22111,p22110,1.0
p28529,p28522,1.0
p6854,p6852,1.0
p962,p916,0.0
p10835,p10834,1.0
p32873,p32879,0.0
p23980,p23978,1.0
p26548,p26540,0.0
p10591,p10579,1.0
p12798,p12793,1.0
p12949,p12948,1.0
p11829,p11852,1.0
p10221,p10178,1.0
p21495,p21522,1.0
p31771,p31770,1.0
p31000,p30996,1.0
p32654,p32650,1.0
p16453,p16375,1.0
p25798,p25781,0.0
p30957,p30955,1.0
p1724,p1670,1.0
p1884,p1938,0.0
p31509,p31206,0.0
p17987,p18106,1.0
p11250,p11247,1.0
p8109,p8096,1.0
p26350,p26348,0.0
p24112,p24110,1.0
p7270,p7248,1.0
p15452,p15451,0.0
p4373,p4372,1.0
p10103,p10135,1.0
p4362,p4360,1.0
p2435,p2433,0.0
p16567,p16566,0.0
p9013,p9041,0.0
p11430,p11468,0.0
p24128,p24126,1.0
p4486,p4483,1.0
p12194,p12191,1.0
p25040,p25038,0.0
p11595,p11588,0.0
p6693,p6689,1.0
p10267,p10266,1.0
p25237,p25236,1.0
p26298,p26606,0.0
p29754,p29752,1.0
p2072,p2060,1.0
p1764,p1696,1.0
p22051,p21988,0.0
p9851,p9853,1.0
p9264,p9247,1.0
p30283,p30282,1.0
p25298,p25295,1.0
p25148,p25146,1.0
p11644,p11594,0.0
p12871,p12868,1.0
p29886,p29907,1.0
p16425,p16424,1.0
p62,p4,0.0
p15691,p15688,1.0
p10710,p10703,1.0
p13536,p13526,1.0
p3748,p3746,0.0
p8525,p8522,0.0
p11086,p11085,1.0
p4425,p4424,1.0
p28168,p28211,1.0
p5233,p5226,0.0
p26490,p26487,0.0
p27843,p27839,1.0
p6847,p6846,1.0
p32328,p32327,1.0
p8284,p8270,0.0
p32609,p32608,1.0
p2108,p2140,1.0
p9628,p9642,0.0
p11867,p11862,0.0
p27945,p27942,1.0
p6702,p6694,1.0
p18652,p18613,0.0
p2210,p2194,1.0
p26638,p26624,0.0
p3732,p3730,0.0
p21237,p21223,0.0
p11965,p11964,0.0
p26361,p26358,0.0
p11477,p11471,0.0
p7129,p7012,1.0
p10934,p10932,1.0
p11028,p10963,1.0
p13020,p13015,1.0
p13922,p13888,0.0
p31935,p32022,1.0
p3389,p3443,0.0
p28705,p28704,1.0
p25932,p25928,0.0
p909,p916,0.0
p2170,p2140,1.0
p8772,p8768,0.0
p3582,p3579,0.0
p8301,p8299,0.0
p18405,p18404,0.0
p6076,p6070,1.0
p22175,p22160,1.0
p28842,p28881,0.0
p6173,p6156,0.0
p3451,p3439,0.0
p26560,p26558,0.0
p25832,p25831,0.0
p6380,p6344,1.0
p11194,p11188,1.0
p31597,p31719,1.0
p15216,p15201,0.0
p32573,p32568,1.0
p11551,p11550,0.0
p12179,p12172,1.0
p12014,p11996,1.0
p5161,p5165,1.0
p25328,p25327,1.0
p26297,p26291,0.0
p14060,p14057,0.0
p3249,p3248,1.0
p4559,p4546,0.0
p20009,p20006,1.0
p10209,p10201,1.0
p10963,p10962,1.0
p13640,p13687,1.0
p26793,p26792,0.0
p5528,p5518,0.0
p10715,p10714,1.0
p21759,p21858,1.0
p3927,p3914,0.0
p3846,p3845,0.0
p31232,p31373,0.0
p7020,p7281,1.0
p18866,p18757,0.0
p25745,p25974,0.0
p25238,p25234,1.0
p154,p153,1.0
p15639,p15592,1.0
p15080,p15079,1.0
p13865,p13863,0.0
p15341,p15332,0.0
p4702,p4809,0.0
p23625,p23612,0.0
p28811,p28805,1.0
p2737,p2715,0.0
p13441,p13439,1.0
p28005,p27997,1.0
p546,p559,1.0
p4590,p4581,0.0
p23642,p23636,0.0
p3825,p3779,0.0
p515,p514,1.0
p1853,p1947,0.0
p28816,p28812,1.0
p3369,p3363,0.0
p32092,p32340,1.0
p9650,p9649,1.0
p8079,p8076,1.0
p13349,p13346,1.0
p22687,p22685,1.0
p25320,p25319,1.0
p5198,p5191,1.0
p32545,p32530,1.0
p12705,p12704,1.0
p30262,p30260,1.0
p24237,p24214,0.0
p15283,p15280,0.0
p17293,p17291,0.0
p15760,p15758,0.0
p11246,p11268,1.0
p12413,p12407,1.0
p2182,p2106,1.0
p26848,p26828,1.0
p19888,p19889,1.0
p8637,p8635,0.0
p32084,p32082,1.0
p31960,p31959,1.0
p4016,p4020,1.0
p28378,p28375,1.0
p2229,p2194,1.0
p5715,p5729,0.0
p27282,p27281,1.0
p13525,p13519,1.0
p4695,p4952,0.0
p21747,p21724,1.0
p13596,p13541,0.0
p8249,p8226,1.0
p29780,p29817,1.0
p24811,p24826,1.0
p10885,p10872,1.0
p11091,p11089,1.0
p12683,p12676,1.0
p17751,p17789,0.0
p22748,p22699,1.0
p26085,p26115,1.0
p3753,p3744,0.0
p8543,p8570,0.0
p28827,p28823,1.0
p24118,p24117,1.0
p29537,p29535,1.0
p29750,p29748,1.0
p3727,p3725,0.0
p19531,p19521,1.0
p14344,p14338,0.0
p4023,p4022,1.0
p26520,p26519,0.0
p10735,p10732,1.0
p16113,p16137,0.0
p15151,p15362,0.0
p3650,p3647,0.0
p6247,p6296,1.0
p28880,p28839,0.0
p12763,p12761,1.0
p11118,p11117,1.0
p14764,p14627,1.0
p18293,p18486,0.0
p7135,p7124,1.0
p14233,p14230,0.0
p15185,p15151,0.0
p23228,p23222,1.0
p25484,p25483,0.0
p1802,p1696,1.0
p8944,p8939,1.0
p13530,p13526,1.0
p10748,p10746,1.0
p15013,p15015,1.0
p16185,p16180,0.0
p6470,p6705,1.0
p17302,p17290,0.0
p15763,p15742,0.0
p6647,p6643,1.0
p2166,p2140,1.0
p29580,p29585,1.0
p11015,p10965,1.0
p4049,p4044,1.0
p10443,p10440,1.0
p25774,p25771,0.0
p30910,p30942,1.0
p9477,p9463,1.0
p8866,p8860,1.0
p11578,p11576,0.0
p315,p314,1.0
p22140,p22130,1.0
p5076,p5075,1.0
p18112,p18027,1.0
p1195,p1191,1.0
p24485,p24362,0.0
p25127,p25447,1.0
p10527,p10526,1.0
p11080,p11064,1.0
p10714,p10704,1.0
p30711,p30692,1.0
p7531,p7399,0.0
p10831,p10805,1.0
p2734,p2730,0.0
p16115,p16119,0.0
p26231,p26226,1.0
p31994,p31990,1.0
p12247,p12242,1.0
p3273,p3272,1.0
p19521,p19541,1.0
p15017,p14982,1.0
p12716,p12714,1.0
p563,p557,1.0
p7125,p7101,1.0
p394,p318,1.0
p6201,p6106,0.0
p12115,p12087,1.0
p2389,p2387,1.0
p17006,p17004,1.0
p14890,p14889,1.0
p10134,p10126,1.0
p334,p329,1.0
p1647,p1643,1.0
p17090,p17077,1.0
p340,p339,1.0
p8633,p8632,0.0
p25545,p25548,1.0
p5469,p5468,0.0
p205,p153,1.0
p23903,p23899,1.0
p23865,p23864,1.0
p18823,p18821,0.0
p4717,p4713,0.0
p2526,p2524,0.0
p32788,p32778,1.0
p21126,p21124,1.0
p1527,p1643,1.0
p3637,p3636,0.0
p1603,p1643,1.0
p27866,p27876,1.0
p11268,p11264,1.0
p10512,p10469,1.0
p6259,p6258,1.0
p27660,p27659,1.0
p5508,p5441,0.0
p4614,p4631,1.0
p32838,p32835,0.0
p25516,p25515,0.0
p6992,p6909,1.0
p9674,p9646,1.0
p16532,p16523,0.0
p249,p153,1.0
p31369,p31210,0.0
p20645,p20644,0.0
p28795,p28792,1.0
p25314,p25312,1.0
p10843,p10841,1.0
p25426,p25423,1.0
p2131,p2140,1.0
p21188,p21309,0.0
p28740,p28739,1.0
p7179,p7073,1.0
p19512,p19501,1.0
p32347,p32333,1.0
p13048,p13044,1.0
p3604,p3592,0.0
p27912,p27916,1.0
p5475,p5472,0.0
p7194,p7185,1.0
p12629,p12623,0.0
p27881,p27879,1.0
p20153,p20218,0.0
p10141,p10104,1.0
p12710,p12709,1.0
p1578,p1643,1.0
p17794,p17844,0.0
p13863,p13861,0.0
p1605,p1643,1.0
p20810,p20809,0.0
p24346,p24335,0.0
p9502,p9495,1.0
p4419,p4405,1.0
p5852,p5849,1.0
p30299,p30298,1.0
p4825,p4812,0.0
p5380,p5374,0.0
p4623,p4643,1.0
p19305,p19304,1.0
p30052,p30041,1.0
p3663,p3662,0.0
p15554,p15636,1.0
p10339,p10328,1.0
p29578,p29575,1.0
p11506,p11505,0.0
p32857,p32854,0.0
p16128,p16130,0.0
p31496,p31256,0.0
p3258,p3233,1.0
p18873,p18750,0.0
p26627,p26696,0.0
p21420,p21375,1.0
p28792,p28804,1.0
p10691,p10690,1.0
p21409,p21464,1.0
p28604,p28602,1.0
p8928,p8917,1.0
p27518,p27517,1.0
p12330,p12404,1.0
p3882,p3582,0.0
p29851,p29904,1.0
p26833,p26801,1.0
p5177,p5176,1.0
p18073,p18049,1.0
p13430,p13426,1.0
p12353,p12092,1.0
p13481,p13414,1.0
p31865,p31905,1.0
p24867,p24838,1.0
p11948,p11928,0.0
p27948,p27990,1.0
p27239,p27225,1.0
p1729,p1696,1.0
p13499,p13398,1.0
p17294,p17291,0.0
p27189,p27179,1.0
p15042,p15029,1.0
p4643,p4622,1.0
p3623,p3622,0.0
p10113,p10136,1.0
p24088,p24087,1.0
p16949,p16947,1.0
p26413,p26411,0.0
p23289,p23286,1.0
p11431,p11463,0.0
p25434,p25429,1.0
p18502,p18494,0.0
p23796,p23809,1.0
p22743,p22701,1.0
p32880,p32878,0.0
p4895,p4834,0.0
p20601,p20560,0.0
p13820,p13813,1.0
p5213,p5214,1.0
p4809,p4689,0.0
p18410,p18354,0.0
p16734,p16731,1.0
p4612,p4623,1.0
p31018,p31016,1.0
p3552,p3543,0.0
p4886,p4715,0.0
p17338,p17316,0.0
p32166,p32164,1.0
p3434,p3413,0.0
p28797,p28788,1.0
p30459,p30474,1.0
p11232,p11276,1.0
p2088,p2140,1.0
p32055,p32476,1.0
p20751,p20747,0.0
p17985,p18109,1.0
p30339,p30337,1.0
p32353,p32352,1.0
p6140,p6139,0.0
p4556,p4593,0.0
p26448,p26446,0.0
p8026,p8100,1.0
p11870,p11867,0.0
p24253,p24237,0.0
p30708,p30693,1.0
p10207,p10197,1.0
p27952,p27992,1.0
p4740,p4739,0.0
p22688,p22683,1.0
p8007,p7981,1.0
p32736,p32623,1.0
p3321,p3313,1.0
p29215,p29198,1.0
p11184,p11176,1.0
p2059,p2060,1.0
p25396,p25394,1.0
p14405,p14408,0.0
p24266,p24265,0.0
p1675,p1696,1.0
p10879,p10877,1.0
p16125,p16099,0.0
p4004,p4001,0.0
p3594,p3551,0.0
p28304,p28276,1.0
p11666,p11663,0.0
p23799,p23817,1.0
p28553,p28538,1.0
p17317,p17281,0.0
p11606,p11605,0.0
p29130,p29118,1.0
p920,p916,0.0
p16426,p16424,1.0
p11157,p11154,1.0
p18018,p18009,1.0
p21867,p21816,1.0
p1022,p1066,1.0
p15775,p15742,0.0
p28796,p28792,1.0
p10535,p10542,1.0
p16633,p16629,1.0
p14675,p14636,1.0
p12224,p12221,1.0
p26924,p26926,1.0
p7996,p8006,1.0
p19696,p19693,1.0
p18648,p18605,0.0
p11292,p11282,1.0
p13311,p13336,1.0
p21367,p21500,1.0
p15330,p15121,0.0
p29227,p29224,1.0
p5146,p5182,1.0
p29260,p29258,1.0
p29817,p29783,1.0
p24640,p24638,1.0
p28588,p28567,1.0
p18486,p18480,0.0
p13413,p13324,1.0
p27219,p27218,1.0
p8311,p8308,1.0
p32492,p32490,1.0
p14705,p14702,1.0
p26332,p26329,0.0
p23047,p23045,0.0
p1573,p1643,1.0
p13002,p13000,1.0
p27934,p27925,1.0
p25799,p25795,0.0
p24822,p24800,1.0
p11057,p11056,1.0
p14191,p14069,0.0
p5554,p5438,0.0
p8203,p8214,1.0
p9211,p9267,1.0
p3905,p3903,0.0
p12170,p12165,1.0
p24397,p24380,0.0
p15196,p15195,0.0
p12033,p11983,1.0
p27121,p27114,1.0
p22056,p21993,0.0
p32833,p32832,0.0
p1757,p1696,1.0
p5855,p5851,1.0
p28751,p28741,1.0
p5808,p5805,1.0
p25332,p25329,1.0
p3301,p3286,1.0
p31025,p31022,1.0
p29651,p29666,0.0
p8425,p8344,1.0
p32140,p32138,1.0
p15086,p15084,0.0
p7171,p7159,1.0
p3262,p3260,1.0
p32196,p32194,1.0
p23772,p23771,1.0
p29795,p29799,1.0
p30931,p30901,1.0
p25876,p25815,0.0
p20073,p20072,1.0
p16551,p16546,0.0
p32452,p32440,1.0
p11195,p11189,1.0
p12164,p12254,1.0
p21991,p21997,0.0
p14204,p14073,0.0
p1681,p1696,1.0
p425,p473,1.0
p32181,p32159,1.0
p30786,p30784,1.0
p21269,p21266,0.0
p21273,p21272,0.0
p30921,p30932,1.0
p19277,p19368,1.0
p9364,p9361,0.0
p426,p318,1.0
p9395,p9398,0.0
p25838,p25837,0.0
p22666,p22657,1.0
p29845,p29844,1.0
p15246,p15223,0.0
p585,p584,1.0
p3859,p3847,0.0
p14219,p14167,0.0
p8110,p8020,1.0
p31796,p31780,1.0
p10786,p10773,1.0
p464,p318,1.0
p29521,p29597,1.0
p25228,p25227,1.0
p2386,p2388,1.0
p30228,p30226,1.0
p25192,p25147,1.0
p27841,p27884,1.0
p30213,p30209,1.0
p10925,p10922,1.0
p11620,p11595,0.0
p31350,p31348,0.0
p26639,p26616,0.0
p1539,p1533,1.0
p21934,p21929,1.0
p20025,p20077,1.0
p25957,p25936,0.0
p3906,p3898,0.0
p15518,p15529,1.0
p24985,p25022,1.0
p23928,p23927,1.0
p31384,p31222,0.0
p11095,p11093,1.0
p23761,p23732,1.0
p13858,p13840,0.0
p21164,p21163,0.0
p9247,p9263,1.0
p5195,p5193,1.0
p9597,p9608,0.0
p15388,p15384,0.0
p30862,p30887,1.0
p11536,p11512,0.0
p24430,p24395,0.0
p3740,p3735,0.0
p5850,p5830,1.0
p25172,p25162,1.0
p7263,p7223,1.0
p26210,p26209,1.0
p13776,p13771,1.0
p438,p318,1.0
p22453,p22440,0.0
p18091,p18054,1.0
p30872,p30897,1.0
p1231,p1229,1.0
p17368,p17604,0.0
p27242,p27156,1.0
p15305,p15262,0.0
p12305,p12288,1.0
p29211,p29208,1.0
p23734,p23761,1.0
p32627,p32617,1.0
p16889,p16876,1.0
p31956,p31955,1.0
p32018,p31994,1.0
p1569,p1533,1.0
p7553,p7547,1.0
p1162,p1158,0.0
p30969,p30965,1.0
p16688,p16687,1.0
p1562,p1560,1.0
p29041,p29037,1.0
p13329,p13327,1.0
p9607,p9601,0.0
p29190,p29301,1.0
p29751,p29750,1.0
p4960,p4720,0.0
p6735,p6693,1.0
p24139,p24138,1.0
p11510,p11498,0.0
p26437,p26435,0.0
p13790,p13806,1.0
p28101,p28100,1.0
p8394,p8392,1.0
p16154,p16130,0.0
p3960,p3956,0.0
p12387,p12386,1.0
p28490,p28482,1.0
p6057,p6052,1.0
p15190,p15162,0.0
p28482,p28479,1.0
p14866,p14860,1.0
p22168,p22167,1.0
p12028,p12027,1.0
p24672,p24669,1.0
p3314,p3271,1.0
p4356,p4341,1.0
p24983,p24994,1.0
p19896,p20077,1.0
p9876,p9855,1.0
p11641,p11580,0.0
p27235,p27231,1.0
p27949,p27938,1.0
p28082,p28173,1.0
p1983,p2023,0.0
p30354,p30285,1.0
p9554,p9524,1.0
p4428,p4387,1.0
p4430,p4435,1.0
p10967,p10965,1.0
p17530,p17504,0.0
p335,p483,1.0
p11877,p11960,0.0
p4606,p4634,1.0
p14309,p14361,0.0
p10703,p10697,1.0
p28196,p28192,1.0
p13834,p13833,1.0
p31299,p31293,0.0
p11235,p11257,1.0
p28788,p28782,1.0
p28889,p28895,0.0
p29167,p29273,1.0
p11005,p10998,1.0
p8790,p8788,1.0
p12633,p12631,0.0
p21278,p21277,0.0
p29742,p29738,1.0
p29665,p29653,0.0
p8305,p8483,1.0
p11467,p11634,0.0
p3442,p3438,0.0
p24579,p24573,1.0
p30090,p30070,1.0
p21019,p21017,1.0
p28264,p28137,1.0
p30975,p30999,1.0
p13400,p13396,1.0
p31939,p31937,1.0
p25812,p25806,0.0
p25316,p25314,1.0
p496,p334,1.0
p3382,p3391,0.0
p9748,p9792,1.0
p12200,p12197,1.0
p11624,p11599,0.0
p1291,p1289,1.0
p3272,p3269,1.0
p12295,p12292,1.0
p8594,p8592,0.0
p13686,p13654,1.0
p20844,p20832,0.0
p25331,p25328,1.0
p25257,p25256,1.0
p13895,p13894,0.0
p10440,p10509,1.0
p10336,p10268,1.0
p4377,p4376,1.0
