p10028,p10026,0.0
p21237,p21223,0.0
p11965,p11964,0.0
p26361,p26358,0.0
p19797,p19793,0.0
p11477,p11471,0.0
p508,p537,0.0
p10934,p10932,0.0
p6412,p6410,0.0
p11028,p10963,0.0
p21798,p21797,0.0
p13020,p13015,0.0
p13922,p13888,0.0
p31935,p32022,1.0
p4566,p4589,0.0
p3389,p3443,0.0
p28705,p28704,0.0
p16175,p16173,0.0
p12310,p12308,0.0
p2773,p3216,0.0
p27151,p27124,0.0
p3582,p3579,0.0
p21696,p21685,0.0
p19708,p19800,0.0
p8301,p8299,0.0
p18405,p18404,0.0
p6076,p6070,0.0
p20264,p20320,1.0
p28842,p28881,0.0
p6173,p6156,0.0
p3451,p3439,0.0
p26560,p26558,0.0
p25832,p25831,0.0
p6380,p6344,0.0
p26245,p26236,0.0
p31597,p31719,0.0
p17849,p17847,0.0
p15216,p15201,0.0
p11551,p11550,0.0
p12179,p12172,0.0
p21728,p21712,0.0
p12014,p11996,0.0
p9985,p9978,0.0
p25328,p25327,1.0
p26297,p26291,0.0
p13612,p13686,0.0
p3249,p3248,0.0
p20009,p20006,0.0
p5408,p5407,0.0
p10963,p10962,0.0
p13640,p13687,0.0
p26793,p26792,0.0
p8390,p8389,0.0
p10715,p10714,0.0
p21759,p21858,0.0
p3846,p3845,0.0
p31232,p31373,0.0
p9286,p9347,0.0
p7020,p7281,0.0
p6837,p6544,0.0
p25745,p25974,0.0
p24190,p24186,1.0
p25238,p25234,1.0
p25540,p25528,0.0
p15080,p15079,1.0
p20454,p20449,1.0
p6409,p6374,0.0
p24129,p24127,1.0
p15341,p15332,0.0
p16055,p16075,0.0
p4702,p4809,0.0
p23625,p23612,0.0
p13441,p13439,0.0
p7370,p7479,1.0
p28005,p27997,0.0
p18218,p18217,0.0
p546,p559,0.0
p1585,p1581,0.0
p9928,p10022,0.0
p8247,p8253,1.0
p27547,p27575,0.0
p17778,p17750,0.0
p515,p514,0.0
p15230,p15150,0.0
p32092,p32340,1.0
p14315,p14313,0.0
p8079,p8076,0.0
p13349,p13346,0.0
p22687,p22685,0.0
p25320,p25319,1.0
p5198,p5191,0.0
p9365,p9364,0.0
p3129,p3033,0.0
p15074,p15046,0.0
p32545,p32530,0.0
p15992,p15988,0.0
p12705,p12704,0.0
p28326,p28325,0.0
p30262,p30260,0.0
p24237,p24214,0.0
p17293,p17291,0.0
p15760,p15758,0.0
p11246,p11268,0.0
p6426,p6391,0.0
p13270,p13099,0.0
p6696,p6690,0.0
p32084,p32082,1.0
p9897,p10012,0.0
p14742,p14598,0.0
p1816,p1811,0.0
p27282,p27281,0.0
p13525,p13519,0.0
p4695,p4952,0.0
p9145,p9079,0.0
p21747,p21724,0.0
p29780,p29817,0.0
p24811,p24826,0.0
p15769,p15765,0.0
p11091,p11089,0.0
p17751,p17789,0.0
p22748,p22699,0.0
p26085,p26115,0.0
p8543,p8570,0.0
p24118,p24117,1.0
p29537,p29535,1.0
p13720,p13717,0.0
p3727,p3725,0.0
p19531,p19521,0.0
p17596,p17376,0.0
p14344,p14338,0.0
p4023,p4022,0.0
p27373,p27341,0.0
p26520,p26519,0.0
p10735,p10732,0.0
p31697,p31695,0.0
p16113,p16137,0.0
p15151,p15362,0.0
p3650,p3647,0.0
p6247,p6296,0.0
p23647,p23623,0.0
p28880,p28839,0.0
p12067,p12474,0.0
p12763,p12761,0.0
p11118,p11117,0.0
p28110,p28105,0.0
p14764,p14627,0.0
p20467,p20449,1.0
p2892,p2994,0.0
p18293,p18486,0.0
p32660,p32659,0.0
p6576,p6856,0.0
p3780,p3758,0.0
p13209,p13208,0.0
p23501,p23499,0.0
p9616,p9612,0.0
p14233,p14230,0.0
p15185,p15151,0.0
p23228,p23222,1.0
p31937,p31932,1.0
p1802,p1696,0.0
p675,p672,0.0
p13530,p13526,0.0
p6373,p6547,0.0
p10748,p10746,0.0
p15013,p15015,0.0
p14015,p14013,0.0
p23843,p23842,1.0
p16185,p16180,0.0
p18236,p18235,0.0
p6470,p6705,0.0
p5486,p5432,0.0
p17302,p17290,0.0
p15763,p15742,0.0
p6647,p6643,0.0
p29580,p29585,1.0
p11015,p10965,0.0
p4049,p4044,0.0
p10443,p10440,0.0
p30910,p30942,0.0
p8866,p8860,0.0
p11578,p11576,0.0
p315,p314,0.0
p22140,p22130,0.0
p9913,p9979,0.0
p5076,p5075,0.0
p18112,p18027,1.0
p24485,p24362,0.0
p25127,p25447,1.0
p11080,p11064,0.0
p10714,p10704,0.0
p18055,p18000,1.0
p30711,p30692,1.0
p7531,p7399,1.0
p10831,p10805,0.0
p20516,p20513,0.0
p29981,p29984,0.0
p21788,p21775,0.0
p31994,p31990,1.0
p6935,p6927,0.0
p12247,p12242,0.0
p31953,p31938,1.0
p3273,p3272,0.0
p19521,p19541,0.0
p33033,p33031,0.0
p15017,p14982,0.0
p12716,p12714,0.0
p29991,p29988,0.0
p1957,p1954,0.0
p27485,p27480,0.0
p6201,p6106,0.0
p10419,p10417,0.0
p12115,p12087,0.0
p1153,p1159,0.0
p13958,p13938,0.0
p17006,p17004,0.0
p14890,p14889,0.0
p25019,p24984,0.0
p23845,p23838,1.0
p334,p329,0.0
p1647,p1643,0.0
p17090,p17077,0.0
p340,p339,0.0
p8633,p8632,0.0
p15899,p15915,0.0
p5469,p5468,0.0
p24615,p24614,0.0
p5683,p5682,0.0
p30981,p30976,0.0
p23903,p23899,1.0
p23865,p23864,1.0
p18823,p18821,0.0
p4717,p4713,0.0
p8320,p8375,0.0
p2526,p2524,0.0
p32788,p32778,0.0
p21126,p21124,0.0
p782,p772,0.0
p1603,p1643,0.0
p9355,p9288,0.0
p28149,p28147,0.0
p11268,p11264,0.0
p10512,p10469,0.0
p6259,p6258,0.0
p3002,p2892,0.0
p27660,p27659,0.0
p4614,p4631,1.0
p25738,p25736,0.0
p32838,p32835,0.0
p25890,p25739,0.0
p1881,p1905,0.0
p6992,p6909,0.0
p31369,p31210,0.0
p20032,p19909,0.0
p28795,p28792,0.0
p6078,p6064,0.0
p25314,p25312,1.0
p10843,p10841,0.0
p6533,p6888,0.0
p25426,p25423,1.0
p2131,p2140,0.0
p21188,p21309,0.0
p28740,p28739,0.0
p7179,p7073,0.0
p12346,p12337,0.0
p13048,p13044,0.0
p3604,p3592,0.0
p23060,p23031,0.0
p14676,p14671,0.0
p27912,p27916,1.0
p5475,p5472,0.0
p8466,p8456,0.0
p17748,p17891,0.0
p12629,p12623,1.0
p21380,p21432,0.0
p18419,p18386,0.0
p6685,p6524,0.0
p27881,p27879,0.0
p20153,p20218,0.0
p10141,p10104,0.0
p4562,p4557,0.0
p12710,p12709,0.0
p9944,p9934,0.0
p18284,p18489,0.0
p17794,p17844,0.0
p6408,p6585,0.0
p17941,p17937,0.0
p20810,p20809,0.0
p15890,p15885,0.0
p18291,p18344,0.0
p24346,p24335,0.0
p30734,p30739,0.0
p27081,p27078,0.0
p21003,p20991,0.0
p21334,p21358,0.0
p30299,p30298,0.0
p8057,p8056,0.0
p18253,p18244,0.0
p4623,p4643,1.0
p19305,p19304,1.0
p30052,p30041,0.0
p3663,p3662,0.0
p15554,p15636,1.0
p29578,p29575,1.0
p3092,p3015,0.0
p11905,p11929,0.0
p6456,p6446,0.0
p24,p63,0.0
p12854,p12852,0.0
p16128,p16130,0.0
p31496,p31256,0.0
p3258,p3233,0.0
p18873,p18750,0.0
p30104,p30065,0.0
p13936,p13960,0.0
p6856,p6729,0.0
p26627,p26696,0.0
p6976,p6943,0.0
p21420,p21375,0.0
p10691,p10690,0.0
p21409,p21464,0.0
p28604,p28602,1.0
p8928,p8917,0.0
p12330,p12404,0.0
p3882,p3582,0.0
p29851,p29904,0.0
p11240,p11269,0.0
p5177,p5176,0.0
p12765,p12762,0.0
p18073,p18049,1.0
p13430,p13426,0.0
p5539,p5432,0.0
p8495,p8485,0.0
p19727,p19806,0.0
p12353,p12092,0.0
p13481,p13414,0.0
p24867,p24838,0.0
p28214,p28195,0.0
p6469,p6468,0.0
p27948,p27990,0.0
p1729,p1696,0.0
p13499,p13398,0.0
p17294,p17291,0.0
p15042,p15029,1.0
p8509,p8499,0.0
p19752,p19720,0.0
p4643,p4622,1.0
p3623,p3622,0.0
p10113,p10136,0.0
p32499,p32494,0.0
p24088,p24087,1.0
p16949,p16947,0.0
p26413,p26411,0.0
p23289,p23286,1.0
p11431,p11463,0.0
p14575,p14573,0.0
p16417,p16415,0.0
p25434,p25429,1.0
p32713,p32709,0.0
p2559,p2673,0.0
p23138,p23150,0.0
p18502,p18494,0.0
p22743,p22701,0.0
p4895,p4834,0.0
p21452,p21497,0.0
p12845,p12844,0.0
p5213,p5214,0.0
p4809,p4689,0.0
p1105,p1096,1.0
p18410,p18354,0.0
p16734,p16731,0.0
p4612,p4623,1.0
p10031,p10015,0.0
p3552,p3543,0.0
p4886,p4715,0.0
p17338,p17316,0.0
p15203,p15173,0.0
p19297,p19296,1.0
p32166,p32164,1.0
p10747,p10795,0.0
p3434,p3413,0.0
p30459,p30474,0.0
p6388,p6360,0.0
p20751,p20747,0.0
p10637,p10634,0.0
p17985,p18109,1.0
p30339,p30337,0.0
p6140,p6139,0.0
p4556,p4593,0.0
p26448,p26446,0.0
p8026,p8100,0.0
p25651,p25644,0.0
p24184,p24182,1.0
p11870,p11867,0.0
p24253,p24237,0.0
p23180,p23158,0.0
p10206,p10167,0.0
p27952,p27992,0.0
p23119,p23161,0.0
p22688,p22683,0.0
p10026,p10024,0.0
p8007,p7981,0.0
p32736,p32623,0.0
p11922,p11905,0.0
p18747,p18689,0.0
p29215,p29198,1.0
p11184,p11176,1.0
p3080,p3076,0.0
p6337,p6332,1.0
p9906,p9905,0.0
p2775,p2773,0.0
p25396,p25394,1.0
p14405,p14408,0.0
p3167,p3164,0.0
p24266,p24265,0.0
p1675,p1696,0.0
p16125,p16099,0.0
p4004,p4001,0.0
p3594,p3551,0.0
p28129,p28122,0.0
p28304,p28276,0.0
p11666,p11663,0.0
p9050,p9020,0.0
p23799,p23817,0.0
p28553,p28538,1.0
p11606,p11605,0.0
p16426,p16424,0.0
p11157,p11154,0.0
p19438,p19437,0.0
p18018,p18009,1.0
p21867,p21816,0.0
p18446,p18440,0.0
p15775,p15742,0.0
p29983,p29982,0.0
p7394,p7465,1.0
p30473,p30482,0.0
p2557,p2522,0.0
p28796,p28792,0.0
p10535,p10542,0.0
p16633,p16629,0.0
p14675,p14636,0.0
p8766,p8764,0.0
p12224,p12221,0.0
p24963,p24959,0.0
p7996,p8006,0.0
p12954,p12952,0.0
p23621,p23592,0.0
p18648,p18605,0.0
p20520,p20545,0.0
p11292,p11282,0.0
p13311,p13336,0.0
p21367,p21500,0.0
p17544,p17539,0.0
p13122,p13219,0.0
p15330,p15121,0.0
p16842,p17033,0.0
p5146,p5182,0.0
p17728,p17740,0.0
p19467,p19481,0.0
p9589,p9581,0.0
p29260,p29258,1.0
p29817,p29783,0.0
p24640,p24638,0.0
p13234,p13107,0.0
p28588,p28567,1.0
p18486,p18480,0.0
p7980,p8056,0.0
p6536,p6657,0.0
p13413,p13324,0.0
p27219,p27218,0.0
p12894,p12891,0.0
p32492,p32490,1.0
p1733,p1696,0.0
p2589,p2607,0.0
p21385,p21383,0.0
p32257,p32256,1.0
p14705,p14702,0.0
p26332,p26329,0.0
p32671,p32670,0.0
p5763,p5761,0.0
p1573,p1643,0.0
p16228,p16223,0.0
p20119,p20154,0.0
p13002,p13000,0.0
p27934,p27925,1.0
p25799,p25795,0.0
p20188,p20104,0.0
p11924,p11910,0.0
p11057,p11056,0.0
p23133,p23141,0.0
p5554,p5438,0.0
p15979,p15864,0.0
p8203,p8214,0.0
p32629,p32675,0.0
p12170,p12165,0.0
p17032,p16975,0.0
p8959,p8996,0.0
p26181,p26137,1.0
p14730,p14693,0.0
p4894,p4893,0.0
p15196,p15195,0.0
p23847,p23845,1.0
p18592,p18563,0.0
p32833,p32832,0.0
p1757,p1696,0.0
p3301,p3286,0.0
p6060,p6051,0.0
p29651,p29666,0.0
p32140,p32138,1.0
p33,p30,0.0
p5485,p5550,0.0
p9390,p9384,0.0
p32254,p32253,1.0
p16835,p16834,0.0
p7171,p7159,0.0
p3262,p3260,0.0
p20225,p20222,0.0
p9778,p9774,0.0
p23772,p23771,0.0
p13288,p13275,0.0
p29795,p29799,0.0
p30931,p30901,0.0
p20073,p20072,0.0
p16551,p16546,0.0
p1768,p1696,0.0
p12164,p12254,0.0
p20903,p20892,0.0
p23849,p23845,1.0
p12375,p12368,0.0
p14204,p14073,0.0
p1681,p1696,0.0
p5787,p5786,1.0
p425,p473,0.0
p32181,p32159,1.0
p30786,p30784,0.0
p21269,p21266,0.0
p17267,p17257,0.0
p14667,p14922,0.0
p21273,p21272,0.0
p30921,p30932,0.0
p19277,p19368,1.0
p21450,p21447,0.0
p9364,p9361,0.0
p6839,p6829,0.0
p25838,p25837,0.0
p29845,p29844,0.0
p15246,p15223,0.0
p14741,p14789,0.0
p3859,p3847,0.0
p14219,p14167,0.0
p31796,p31780,1.0
p10786,p10773,0.0
p18026,p18103,1.0
p25228,p25227,1.0
p18132,p18138,1.0
p30228,p30226,0.0
p25192,p25147,1.0
p30213,p30209,0.0
p10925,p10922,0.0
p11620,p11595,0.0
p11190,p11181,1.0
p31350,p31348,0.0
p15525,p15522,1.0
p20114,p20110,0.0
p20025,p20077,0.0
p25957,p25936,0.0
p3906,p3898,0.0
p19777,p19769,0.0
p15518,p15529,1.0
p24985,p25022,0.0
p23928,p23927,1.0
p31384,p31222,0.0
p11095,p11093,0.0
p13858,p13840,0.0
p19443,p19442,0.0
p21164,p21163,0.0
p16322,p16301,0.0
p5195,p5193,0.0
p9597,p9608,0.0
p4309,p4305,1.0
p16375,p16404,0.0
p23804,p23800,0.0
p11536,p11512,0.0
p24430,p24395,0.0
p26185,p26184,1.0
p14010,p14009,0.0
p8958,p8955,0.0
p5850,p5830,1.0
p27347,p27345,0.0
p25172,p25162,1.0
p7263,p7223,0.0
p31690,p31689,0.0
p2939,p2895,0.0
p22453,p22440,0.0
p5688,p5685,0.0
p18091,p18054,1.0
p30872,p30897,0.0
p14239,p14238,0.0
p14161,p14135,0.0
p5751,p5745,0.0
p18456,p18421,0.0
p15468,p15480,0.0
p17368,p17604,0.0
p15305,p15262,0.0
p20175,p20145,0.0
p12305,p12288,0.0
p19434,p19433,0.0
p17175,p17173,0.0
p12188,p12187,0.0
p32627,p32617,0.0
p16889,p16876,0.0
p31956,p31955,1.0
p32018,p31994,1.0
p16862,p16837,0.0
p30969,p30965,0.0
p21503,p21491,0.0
p16688,p16687,0.0
p8396,p8389,0.0
p18260,p18258,0.0
p19458,p19435,0.0
p1562,p1560,0.0
p13329,p13327,0.0
p5397,p5436,0.0
p9607,p9601,0.0
p17265,p17248,0.0
p22197,p22195,0.0
p29190,p29301,1.0
p2469,p2460,0.0
p29751,p29750,0.0
p5607,p5564,1.0
p6434,p6833,0.0
p9377,p9328,0.0
p21051,p21048,0.0
p6735,p6693,0.0
p2813,p3060,0.0
p24139,p24138,1.0
p2451,p2472,0.0
p11510,p11498,0.0
p26437,p26435,0.0
p13790,p13806,0.0
p5714,p5710,0.0
p8979,p8970,0.0
p11084,p10847,0.0
p16154,p16130,0.0
p13130,p13233,0.0
p3960,p3956,0.0
p2444,p2441,0.0
p12387,p12386,0.0
p28490,p28482,1.0
p32852,p32850,0.0
p15190,p15162,0.0
p28482,p28479,1.0
p17346,p17322,0.0
p14866,p14860,0.0
p12028,p12027,0.0
p18987,p18983,0.0
p24672,p24669,0.0
p19487,p19458,0.0
p3314,p3271,0.0
p4356,p4341,0.0
p14722,p14905,0.0
p3174,p3172,0.0
p24983,p24994,0.0
p17961,p17972,0.0
p19896,p20077,0.0
p11641,p11580,0.0
p27235,p27231,0.0
p27949,p27938,0.0
p28082,p28173,0.0
p1983,p2023,0.0
p2013,p2012,0.0
p30354,p30285,0.0
p6583,p6455,0.0
p20529,p20514,0.0
p14180,p14179,0.0
p4428,p4387,0.0
p21023,p20970,0.0
p4430,p4435,0.0
p24124,p24113,1.0
p10967,p10965,0.0
p23421,p23418,0.0
p17530,p17504,0.0
p11877,p11960,0.0
p4606,p4634,1.0
p5775,p5743,0.0
p14309,p14361,0.0
p17313,p17248,0.0
p15690,p15681,1.0
p10703,p10697,0.0
p27560,p27554,0.0
p13834,p13833,0.0
p31299,p31293,0.0
p4744,p4736,0.0
p3063,p3062,0.0
p11235,p11257,0.0
p21962,p21901,0.0
p14975,p14965,0.0
p10870,p10868,0.0
p28889,p28895,0.0
p29167,p29273,1.0
p11005,p10998,0.0
p12633,p12631,1.0
p21278,p21277,0.0
p16836,p16767,0.0
p8305,p8483,0.0
p9970,p9937,0.0
p11467,p11634,0.0
p3442,p3438,0.0
p26096,p26093,0.0
p24579,p24573,1.0
p24361,p24505,0.0
p30090,p30070,0.0
p21019,p21017,0.0
p21902,p21749,0.0
p23893,p23892,1.0
p13400,p13396,0.0
p31939,p31937,1.0
p30517,p30520,0.0
p12091,p12516,0.0
p16239,p16216,0.0
p16719,p16701,0.0
p25316,p25314,1.0
p10530,p10542,0.0
p496,p334,0.0
p3382,p3391,0.0
p9748,p9792,0.0
p12200,p12197,0.0
p11624,p11599,0.0
p3272,p3269,0.0
p12185,p12150,0.0
p12295,p12292,0.0
p8594,p8592,0.0
p13686,p13654,0.0
p25331,p25328,1.0
p13619,p13666,0.0
p24483,p24455,0.0
p18215,p18213,0.0
p14051,p14043,0.0
p25257,p25256,1.0
p13895,p13894,0.0
p2436,p2461,0.0
p10440,p10509,0.0
p15950,p15936,0.0
p24413,p24408,0.0
p4377,p4376,0.0
p27131,p27130,0.0
p20494,p20469,1.0
p17953,p17957,0.0
p26480,p26479,0.0
p9782,p9778,0.0
p6161,p6157,0.0
p3495,p3522,0.0
p5538,p5502,0.0
p15907,p15906,0.0
p13824,p13822,0.0
p17719,p17713,0.0
p31400,p31463,0.0
p9121,p9133,0.0
p11172,p11193,1.0
p15566,p15560,1.0
p9275,p9262,1.0
p25509,p25508,0.0
p22513,p22512,0.0
p10146,p10139,0.0
p18266,p18264,0.0
p1100,p1096,1.0
p30730,p30756,0.0
p23309,p23307,1.0
p9763,p9758,0.0
p14780,p14870,0.0
p14216,p14212,0.0
p2120,p2140,0.0
p30041,p30039,0.0
p32690,p32686,0.0
p29601,p29729,0.0
p11646,p11456,0.0
p21246,p21237,0.0
p337,p451,0.0
p31505,p31504,0.0
p4867,p4860,0.0
p26949,p26892,1.0
p30371,p30409,0.0
p13029,p13040,0.0
p2651,p2646,0.0
p23797,p23795,0.0
p8605,p8600,0.0
p6985,p6980,0.0
p2968,p2946,0.0
p25106,p25098,1.0
p3613,p3606,0.0
p12374,p12372,0.0
p13960,p13961,0.0
p6965,p6942,0.0
p15877,p15875,0.0
p27693,p27689,0.0
p15688,p15725,1.0
p17418,p17399,0.0
p26449,p26447,0.0
p13724,p13836,0.0
p15784,p15739,0.0
p30408,p30396,0.0
p27113,p27103,0.0
p32850,p32824,0.0
p18625,p18611,0.0
p6833,p6779,0.0
p13948,p13961,0.0
p24159,p24147,1.0
p26861,p26856,0.0
p5062,p5058,0.0
p12509,p12490,0.0
p8774,p8762,0.0
p24072,p24069,1.0
p15342,p15146,0.0
p30705,p30678,1.0
p13984,p13982,0.0
p30744,p30743,0.0
p14327,p14321,0.0
p9450,p9449,0.0
p9494,p9543,0.0
p24847,p24861,0.0
p5628,p5771,0.0
p26503,p26502,0.0
p23999,p23998,1.0
p7202,p7197,0.0
p4551,p4561,0.0
p5530,p5529,0.0
p23529,p23518,0.0
p23775,p23778,0.0
p15159,p15154,0.0
p26406,p26405,0.0
p14389,p14388,0.0
p14735,p14731,0.0
p6577,p6835,0.0
p26056,p26041,0.0
p26896,p26944,1.0
p5646,p5640,0.0
p7517,p7417,1.0
p3250,p3235,0.0
p9353,p9346,0.0
p15353,p15346,0.0
p19312,p19361,1.0
p20947,p20939,0.0
p20899,p20969,0.0
p3896,p3890,0.0
p3694,p3692,0.0
p2505,p2503,0.0
p14236,p14085,0.0
p12893,p12853,0.0
p11275,p11256,0.0
p9375,p9369,0.0
p14974,p14972,0.0
p10818,p10814,0.0
p4500,p4479,0.0
p26553,p26552,0.0
p19338,p19337,1.0
p32540,p32547,0.0
p15794,p15774,0.0
p22517,p22511,0.0
p28958,p28936,0.0
p11548,p11547,0.0
p12757,p12718,0.0
p1949,p1920,0.0
p28116,p28112,0.0
p27080,p27078,0.0
p6994,p6954,0.0
p29088,p29087,1.0
p15751,p15750,0.0
p28468,p28466,1.0
p3806,p3804,0.0
p1113,p1110,0.0
p13953,p13950,0.0
p11131,p11109,0.0
p23316,p23311,1.0
p23935,p23933,1.0
p28966,p28964,0.0
p23714,p23703,0.0
p32102,p32089,1.0
p17810,p17787,0.0
p10376,p10374,0.0
p2138,p2140,0.0
p9071,p9140,0.0
p8600,p8676,0.0
p5354,p5545,0.0
p15242,p15229,0.0
p29318,p29302,1.0
p25835,p25830,0.0
p18570,p18566,0.0
p21170,p21166,0.0
p1738,p1696,0.0
p26058,p26054,0.0
p25773,p25766,0.0
p29177,p29139,1.0
p1117,p1110,0.0
p24895,p24883,0.0
p549,p548,0.0
p25591,p25590,0.0
p18537,p18533,0.0
p28961,p28934,0.0
p18156,p18155,1.0
p32709,p32708,0.0
p6449,p6447,0.0
p32221,p32220,1.0
p29258,p29257,1.0
p23588,p23583,0.0
p15491,p15489,0.0
p28479,p28465,1.0
p17550,p17540,0.0
p11446,p11450,0.0
p31193,p31254,0.0
p9634,p9627,0.0
p6227,p6222,0.0
p21817,p21834,0.0
p12060,p12513,0.0
p24599,p24594,1.0
p134,p140,0.0
p25119,p25105,1.0
p24882,p24867,0.0
p10133,p10132,0.0
p3136,p3110,0.0
p15860,p15970,0.0
p9976,p9979,0.0
p5664,p5651,0.0
p26087,p26082,0.0
p9767,p9743,0.0
p25409,p25405,1.0
p14820,p14819,0.0
p30889,p30905,0.0
p27326,p27364,0.0
p10970,p10969,0.0
p30050,p30048,0.0
p6773,p6770,0.0
p1902,p1895,0.0
p27744,p27713,0.0
p17352,p17346,0.0
p25235,p25233,1.0
p26384,p26379,0.0
p27418,p27417,0.0
p2685,p2669,0.0
p31326,p31259,0.0
p26909,p26908,1.0
p2473,p2459,0.0
p15630,p15623,1.0
p4923,p4912,0.0
p2863,p2862,0.0
p31807,p31802,1.0
p21926,p21923,0.0
p32396,p32391,1.0
p8393,p8391,0.0
p23404,p23400,0.0
p10723,p10720,0.0
p3279,p3240,0.0
p13980,p13961,0.0
p13625,p13690,0.0
p10384,p10382,0.0
p24046,p24037,1.0
p5743,p5742,0.0
p3252,p3249,0.0
p26597,p26570,0.0
p10474,p10473,0.0
p23769,p23805,0.0
p2240,p2194,0.0
p24509,p24349,0.0
p18848,p18822,0.0
p25629,p25620,0.0
p26005,p26004,0.0
p10484,p10463,0.0
p10979,p10966,0.0
p18674,p18667,0.0
p2946,p2915,0.0
p13844,p13904,0.0
p1651,p1643,0.0
p30345,p30343,0.0
p19495,p19485,0.0
p20907,p21018,0.0
p8869,p8866,0.0
p23407,p23396,0.0
p14418,p14410,0.0
p3118,p3115,0.0
p13505,p13503,0.0
p14240,p14239,0.0
p20881,p20909,0.0
p10694,p10692,0.0
p12702,p12700,0.0
p18529,p18528,0.0
p29291,p29197,1.0
p29899,p29896,0.0
p25160,p25158,1.0
p24566,p24579,1.0
p9688,p9686,1.0
p25954,p25925,0.0
p23256,p23249,1.0
p12667,p12664,0.0
p12385,p12409,0.0
p18314,p18485,0.0
p6136,p6133,0.0
p13034,p13048,0.0
p25714,p25701,0.0
p26459,p26453,0.0
p13261,p13257,0.0
p27541,p27696,0.0
p28469,p28465,1.0
p21158,p21156,0.0
p22016,p22012,0.0
p12720,p12970,0.0
p17478,p17472,0.0
p27546,p27541,0.0
p10964,p10962,0.0
p7238,p7230,0.0
p17051,p17047,0.0
p25443,p25442,1.0
p13303,p13299,0.0
p23492,p23466,0.0
p10447,p10445,0.0
p23496,p23487,0.0
p11279,p11232,0.0
p6746,p6741,0.0
p11583,p11564,0.0
p18190,p18272,0.0
p3318,p3308,0.0
p16038,p16097,0.0
p10096,p10094,0.0
p21860,p21828,0.0
p12797,p12796,0.0
p6984,p6708,0.0
p28376,p28354,0.0
p28975,p29004,0.0
p10898,p10897,0.0
p30267,p30266,0.0
p15015,p15005,0.0
p29903,p29847,0.0
p5633,p5632,0.0
p15770,p15777,0.0
p2879,p2877,0.0
p32243,p32241,1.0
p12298,p12343,0.0
p18778,p18576,0.0
p26900,p26901,1.0
p17021,p17020,0.0
p13425,p13424,0.0
p28268,p28265,0.0
p14265,p14262,0.0
p18554,p18590,0.0
p15984,p15980,0.0
p15063,p15076,0.0
p28228,p28225,0.0
p24062,p24059,1.0
p14995,p15012,0.0
p24595,p24581,1.0
p9668,p9666,1.0
p25241,p25221,1.0
p24152,p24170,1.0
p6903,p6604,0.0
p4964,p4965,0.0
p30361,p30345,0.0
p9394,p9379,0.0
p25190,p25177,1.0
p18108,p18101,1.0
p26941,p26934,1.0
p11288,p11242,0.0
p19008,p19000,0.0
p8678,p8676,0.0
p6546,p6700,0.0
p2899,p2851,0.0
p29905,p29897,0.0
p21386,p21449,0.0
p28932,p28928,0.0
p12324,p12174,0.0
p21031,p21077,0.0
p4767,p4873,0.0
p26904,p26905,1.0
p30217,p30216,0.0
p19949,p19948,0.0
p12214,p12213,0.0
p26084,p26118,0.0
p21192,p21267,0.0
p29659,p29646,0.0
p20873,p20870,0.0
p10428,p10427,0.0
p16082,p16081,0.0
p24490,p24480,0.0
p9343,p9422,0.0
p8955,p8993,0.0
p3084,p3067,0.0
p27834,p27762,0.0
p14142,p14141,0.0
p25534,p25533,0.0
p32179,p32178,1.0
p11438,p11407,0.0
p26404,p26397,0.0
p26865,p26861,0.0
p22504,p22502,0.0
p24192,p24191,1.0
p14020,p13965,0.0
p9314,p9310,0.0
p26921,p26909,1.0
p5239,p5223,0.0
p1582,p1643,0.0
p26269,p26266,0.0
p15454,p15448,0.0
p12714,p12711,0.0
p10725,p10715,0.0
p11098,p11074,0.0
p21181,p21180,0.0
p30151,p30380,0.0
p17540,p17538,0.0
p32599,p32790,0.0
p32858,p32857,0.0
p25015,p24983,0.0
p16838,p16771,0.0
p21766,p21755,0.0
p25655,p25644,0.0
p31860,p31847,0.0
p11634,p11469,0.0
p20449,p20448,1.0
p21448,p21446,0.0
p24037,p24033,1.0
p21124,p21138,0.0
p12453,p12451,0.0
p12147,p12085,0.0
p18240,p18241,0.0
p30955,p30954,0.0
p24999,p24987,0.0
p17077,p16872,0.0
p25886,p25835,0.0
p6545,p6543,0.0
p10642,p11132,0.0
p1522,p1520,0.0
p25346,p25345,1.0
p31707,p31699,0.0
p16186,p16244,0.0
p21901,p21945,0.0
p8476,p8411,0.0
p15551,p15550,1.0
p30395,p30394,0.0
p3942,p3941,0.0
p17585,p17421,0.0
p4019,p4045,0.0
p28220,p28218,0.0
p6624,p6623,0.0
p2624,p2456,0.0
p4952,p4704,0.0
p466,p465,0.0
p23834,p24028,1.0
p31273,p31305,0.0
p1783,p1696,0.0
p26126,p26213,1.0
p11478,p11477,0.0
p12094,p12514,0.0
p26822,p26803,0.0
p23253,p23242,1.0
p20500,p20499,1.0
p32404,p32403,1.0
p12388,p12387,0.0
p10520,p10539,0.0
p15567,p15601,1.0
p19296,p19293,1.0
p17064,p17060,0.0
p3388,p3406,0.0
p6784,p6760,0.0
p26920,p26904,1.0
p3219,p3217,0.0
p32658,p32672,0.0
p30729,p30704,1.0
p24925,p24897,0.0
p23740,p23733,0.0
p25945,p25944,0.0
p8771,p8758,0.0
p9861,p9882,1.0
p18042,p18033,1.0
p13135,p13134,0.0
